SampleID,CM1,ADT-1,ADT-2,PAL-1,PAL-2,PAL-3,PAL-4,PAL-5,GS2,NADH-GOGAT,C4H,4CL-1,4CL-2,4CL-3,HCT-1,HCT-2,HCT-3,HCT-4,C3H-1,C3H-2,C3H-3,CPR,CCoAOMT-1,CCoAOMT-2,CCoAOMT-3,CCoAOMT-4,CCoAOMT-5,SAMSyn-1,SAMSyn-2,SAMSyn-3,SAMSyn-4,ALS-1,ALS-2,IPMI,BCAT-1,BCAT-2,BCKDH-E1a-1,BCKDH-E1a-2,BCKDH-E1a-3,BCKDH-E1a-4,BCKDH-E3-1,BCKDH-E3-2,BCKDH-E3-3,PDH-E1a,PDH-E1b,PDH-E3,BCCP,KasI-1,KasI-2,KasI-3,KasI-4,KasI-5,KasIII,KR-1,KR-2,DH,ENR,ACL-1,ACL-2,ACS1-1,ACS1-2,ACS2,FatA,CS-1,CS-2,CS-3,CS-4,CS-5,CS-6,CS-7,MYB108,MYB31p-1,MYB31p-2,MYB37,MYB48,Capsaicinoids content (mg/kg DW)
pep172,1.249827726,0.960752416,0.617515415,1.103072082,0.952382792,1.071319549,0.951728473,1.035540632,0.834218854,0.909676846,0.853436273,0.960414952,0.883429356,1.148047539,0.90431091,0.757758775,0.985547007,0.732320168,0.706191177,1.027632123,0.919630747,0.899622478,0.932565152,0.874258577,0.985328042,1.081075093,1.007817058,0.73365972,1.113816834,1.068454969,0.735736026,0.639190395,0.896250414,0.639937453,0.743799098,0.830370219,0.853853595,0.939811613,1.269137882,1.037387668,0.96250929,0.830584032,0.915764079,0.870330084,0.998836908,1.076092991,1.35247347,0.915650732,0.994996001,0.900320591,0.924012628,1.125138624,1.211307879,1.057586565,1.013690478,1.128904826,0.939881166,1.059668023,0.910462545,0.910882443,0.981353179,0.879256137,1.067625477,1.073019749,0.0,1.022000853,1.411094324,0.852712399,1.016480353,0.892327072,0.997456139,0.749103209,1.070693566,0.666983522,1.046849541,0
pep171,1.004132855,0.58255536,0.583339094,1.052334893,1.020498766,0.915993516,0.634007214,0.915646921,1.004863041,0.763183029,1.106310271,1.014579388,1.083129287,1.221747872,1.151542884,0.995633485,0.900563217,1.056745218,0.859231747,1.417116543,1.192267813,0.9457822,0.910618371,0.883958779,1.001299732,0.827123991,1.031987032,1.033252688,1.08090952,0.93034606,0.639546895,0.867885916,0.844666962,0.748681527,0.952964313,1.175473526,0.993053493,1.122432786,1.213073257,0.793503288,0.855283872,1.030507187,0.898339556,0.755799384,1.221231873,1.488577451,0.942342535,1.045179066,1.086030561,0.922408447,0.915059851,1.266902598,0.914616871,0.939391609,1.016185798,1.083723172,0.91592926,1.151280017,0.844618283,0.770213263,0.935761122,0.827062655,0.923197048,1.103691336,0.0,0.756578249,0.794770892,0.785125616,0.895310743,1.054058133,1.087500669,0.891219752,0.937526226,1.044565709,1.238756347,0
pep43,1.111707807,0.697271673,0.95332869,1.116733482,0.863220848,0.922870094,0.855968686,0.825827987,0.982589715,0.92591559,1.284276992,1.211931305,0.916639569,0.966687617,0.903847274,0.882081081,0.881861465,0.957672465,1.019282476,1.298291125,0.994139544,0.889352656,0.964826346,1.170280817,1.030842013,0.777542928,1.127340542,0.710844148,1.041941691,0.922503664,0.988655226,0.777200765,1.188479776,0.691030227,0.970561827,0.967817241,0.899447685,1.017088749,1.046349773,0.847558993,0.839434436,0.85185302,1.096587104,0.896620592,1.15831117,1.083496326,0.971209753,1.046786577,0.834550723,0.861285563,0.920477378,0.640758923,1.181318615,1.049751992,1.069846196,0.996646315,0.934519418,0.995596772,1.006112831,1.009350035,1.186370983,0.922532785,1.029024422,0.916855544,1.081318372,1.071640733,1.015125557,1.188472496,0.999079071,0.812035896,0.958764475,0.858321362,0.78020986,1.219666379,0.931147533,1
pep44,1.161508408,0.4450406,0.518613472,0.988312601,0.969715857,0.923056716,0.789749487,0.573882033,0.758431916,0.745020898,0.903327414,0.833464474,0.729000289,0.869888467,0.669873102,0.69609912,0.640118064,0.687033703,0.865902211,1.185660136,1.006035764,0.912757133,0.755009461,0.72239329,0.801751623,1.007942772,0.902964352,0.881424693,1.040987679,0.982625031,0.686606206,0.832787913,0.820817994,0.789245164,0.714269606,0.652589827,1.009909259,0.776907226,1.50685916,0.688458693,0.923085216,0.819959282,0.779514339,0.864106723,1.186329262,0.977534717,1.01610363,0.959406361,0.953223142,1.076613678,1.031198615,1.174904557,1.177241541,1.142728274,1.003134979,1.236242338,1.055466821,1.064703236,1.173246611,0.915827678,1.085251598,0.690295072,1.260013655,0.905328597,0.952099259,0.996159961,1.453824736,1.015011964,0.994561493,0.668329155,1.0192225,0.782092952,0.937623835,0.950588769,0.844071359,1
pep41,1.096704294,0.470173639,0.290848578,0.700327522,0.821206454,0.873171046,0.868761968,0.756220086,0.869345166,0.835529897,1.037828105,0.995745973,0.858998189,1.006931377,0.927852549,0.748938408,0.630582413,0.67819663,0.594841442,1.062766515,1.103646518,0.987859402,0.633511164,1.176520733,0.892149863,0.847570317,0.769419246,0.983286977,0.83317541,0.841300621,0.723544414,0.625151143,0.897796801,0.43638134,0.949438528,0.852449016,0.933961452,0.993411906,1.479025613,0.919487424,0.913866009,0.865894472,0.684069445,0.589420382,1.088077559,1.142314964,1.053681644,0.785603307,0.613066058,1.062562332,0.870078949,0.0,1.217982658,1.070340431,1.121356848,1.077530227,0.960289583,0.848966419,1.184391991,0.820574763,1.155741277,0.8357009,1.154950068,1.068756736,1.232995219,1.21493395,1.012702101,0.861445833,1.93466014,0.879602813,0.848869432,0.943748201,1.130818181,0.806736255,0.985521506,1
pep39,1.28651719,0.504641782,0.563252332,0.896500474,0.848473231,0.967898949,0.873498789,0.864832288,0.884128146,0.78575277,1.077965122,1.089142468,1.108920694,0.954506627,1.099498982,0.878308651,0.803471436,0.814800744,0.864574411,0.904618987,0.884125844,0.982716501,0.862039391,1.000719522,1.125979701,0.874161901,0.893321913,1.044052027,1.083983781,0.644016108,0.650775012,0.84211726,1.04895629,0.724306726,0.830063824,1.065744757,1.213643983,1.104731348,0.993503578,0.833656831,0.864415541,0.824566675,0.629271084,0.937325588,1.060094493,1.035478776,1.017153409,0.779653524,1.001373424,1.121191713,0.802369703,0.807847282,1.146241446,0.789091353,1.089606416,0.925751066,0.962815093,0.75644807,1.136577975,0.693215309,0.94063539,0.818675803,1.125303926,0.905577966,1.134080946,1.340233839,0.7591316,0.830509353,1.077377992,0.747779267,1.269237145,1.128203888,1.128109487,0.911513737,1.169321416,1
pep38,1.099726575,0.387849451,0.43020755,0.875355134,0.755870043,1.061082315,0.645043632,0.981309653,1.218100509,0.778552996,1.17857957,0.806849046,1.019668633,1.157825834,1.030467558,0.865029069,0.651442223,1.128496787,0.741615201,1.091807797,0.901180066,0.85325837,0.900914326,0.975858085,0.802139985,1.328398047,1.222856465,0.827239344,1.160381623,0.703617054,0.501975461,0.530412196,0.968913685,0.727280898,1.033712446,1.14582066,0.920869541,1.037628197,1.289205374,0.771572123,0.731457178,0.881960845,0.470502261,1.085785671,1.191617742,0.945382711,1.150150651,0.836567583,0.42057319,1.015894871,0.924950727,0.80270403,0.900072818,1.083211645,1.053528278,1.14788926,0.983266225,1.03599468,0.98594316,0.767249948,1.024223982,0.693208922,1.14953971,1.301960871,1.07074794,0.90067985,0.958927611,0.724435922,1.210496972,1.089354917,1.504724041,1.034082397,1.068283336,0.800214676,1.238057027,1
pep37,1.179308018,0.304475725,0.46453068,0.884800773,0.755510841,0.699740119,0.708244756,0.940849917,0.787260674,0.700226446,1.052340295,1.034380253,0.937793354,1.110013769,0.886462794,0.873706447,0.522565251,0.82438928,0.60087478,1.028093265,0.918830263,0.896274434,0.838842907,1.129407259,1.042441116,0.995920328,1.146489482,0.971413113,0.940922866,0.769495163,0.49394493,0.640608881,0.850857607,0.435640447,0.777808916,1.019756411,1.026257382,0.992254641,1.188047307,0.90463682,0.877691894,0.823519971,0.635220382,0.956020876,1.300157752,0.999054703,0.87212467,0.740026201,0.705274516,0.912185825,0.87869859,0.53688757,0.980743289,0.821192898,0.986213248,1.194285662,0.769227683,0.801065055,1.090831831,0.803967209,1.360559519,0.756412976,1.01527248,1.004777551,1.29327623,1.187453989,1.085808077,0.738686371,1.438614942,0.628552844,0.947766697,0.917861257,1.154093198,0.871001255,1.100123101,1
pep36,1.03488411,0.503380204,0.619319217,0.870333972,0.846228303,0.838430597,0.839261696,0.947375258,0.839732106,0.732159579,1.14191308,1.017268331,1.05801743,1.099863732,1.118313133,0.890064703,0.54269159,0.74054246,0.686841324,1.011878165,1.059040225,0.778394692,0.608246298,1.061524696,1.016691984,1.164046307,1.299062774,0.801066431,1.141713818,0.883466353,0.609646177,0.56116243,0.843705998,0.286338376,1.011461985,1.116693813,0.922580999,1.105459466,1.17630471,0.879597137,0.72821091,0.746646438,0.468201615,0.760066362,0.863758323,0.818976058,0.922480107,0.779182912,0.912914265,0.937607631,0.816193955,0.56738874,1.038644866,0.835847756,0.938690962,1.050012895,0.971412825,1.213209816,1.052511238,0.754981395,0.960401702,0.564219463,0.955254939,0.810149251,0.926322839,0.87061647,0.814442214,0.937278471,1.009845187,0.810227443,1.052681494,0.941538644,0.910443667,0.941669804,0.987742228,1
pep35,0.973584661,0.420145456,0.813011601,0.938834987,0.812859469,0.951642458,0.799293608,0.925847001,0.953649692,0.759050151,0.950141574,1.14570159,0.996890376,0.957624425,0.905028757,0.935773046,0.679246697,0.93808795,0.654239147,1.024493253,1.017668884,0.92491945,0.791605265,0.783935087,0.884452336,1.152570236,1.258608514,0.951314352,0.957022709,0.918890935,1.029184368,0.829052445,0.925717575,0.858973631,0.845091018,0.997033426,0.91018081,1.233484027,0.984737981,0.884240033,0.922716941,0.935700386,0.600584232,0.820047138,0.952632451,0.947168188,0.97600515,0.876002198,0.782394467,1.019634111,0.919913852,0.659141431,0.958942524,0.86465701,0.931129614,1.064181541,1.005560765,0.874682964,0.935877495,0.749434046,1.079567309,0.861550793,0.94860663,0.965313903,0.949223105,1.194554128,1.173528123,0.80768698,0.99786334,0.980128608,1.069749118,0.718451342,1.032563061,0.914869655,0.908527794,0
pep54,0.990438525,0.668435877,0.654342162,1.067636868,0.742062298,0.79881807,0.867550937,0.937940115,0.889077949,0.739738639,1.128341453,0.895853947,1.016118374,0.882252703,1.04584754,0.92538713,0.804962901,1.109185337,0.978312684,1.189136492,1.030972907,0.904897322,0.750649383,1.055897968,0.741285399,0.979587078,1.052038604,0.862066418,1.041244444,0.889984497,0.835265947,0.668295171,1.029294485,0.884517064,1.099918843,1.048229491,1.074581714,1.105999352,1.088833221,0.856910549,0.779761453,0.786325388,0.801844254,0.86691776,1.127627873,1.016600794,0.977816193,0.926151967,0.952941383,0.956811803,0.891562414,0.627877375,0.981380075,0.907834057,0.919044305,0.858689474,1.052078805,0.885701005,1.022952665,0.869939924,1.002823668,0.792920479,0.877618451,1.066330312,1.040068544,1.125266022,0.958273135,0.815893747,1.059887988,0.935439568,0.892115188,0.937858706,0.802492506,0.982364011,1.154261507,1
pep55,1.038506095,0.778497831,0.705366967,0.929499476,0.905476629,0.930008809,1.023552494,1.006475286,0.967089292,0.938500118,0.972861386,1.189178233,1.053861966,1.040993511,1.001664687,0.933665612,0.80322439,0.910158335,0.976286391,1.143702071,1.130345073,0.88038938,0.835452696,0.915851431,0.882169967,1.038440609,1.255256395,0.890851496,1.09555451,1.032221549,0.725593724,0.735593282,0.927269845,0.660012421,0.90221274,1.04715748,0.948808395,1.132101752,1.014615259,0.989405354,0.901784485,0.985593672,0.775191325,0.898412492,0.905690757,1.020788583,1.102997009,0.793947253,0.798620643,1.111977901,1.01102706,0.75888955,1.265515817,1.011322265,0.977552447,1.051148988,0.921829337,0.956803883,1.047126296,0.825833578,1.15507371,0.814602265,1.079162303,1.164906956,0.984189368,1.030993953,1.426163605,1.08073188,1.050255056,0.829673325,0.968105879,1.033857652,1.092301016,0.907847626,1.194832869,1
pep42,1.116214489,0.690081393,0.411358872,0.986909392,1.089643146,1.094538282,0.681351323,1.056715099,0.921008326,0.788702514,1.00088425,1.078799421,0.945259145,0.977166342,0.780537959,0.665890161,0.92130064,0.770653249,0.681896601,1.088830289,1.258681585,0.901512107,0.732607458,0.805446484,0.872904685,1.079946192,0.972542159,0.923955076,0.97498523,0.793873099,0.779858891,0.717846725,0.794063103,0.852705788,0.971172781,0.913294609,1.052048194,0.939304934,1.074918391,0.921878522,1.002724704,0.82004532,0.841658567,1.026087338,0.988157348,0.976851542,0.870349186,0.822160099,0.808874428,1.025153057,0.893627499,0.83254624,1.058904081,1.000468265,1.182140289,1.06100312,0.844062288,1.053526628,1.026079468,0.840413984,0.881882097,0.839986756,0.989471637,0.877640172,1.258085714,0.861188515,1.00963006,0.991701093,1.418633556,0.82845272,0.92360205,0.966261905,0.889490131,0.890598676,0.86597347,1
pep32,1.142460029,0.400056233,0.426571305,1.142869827,0.729916339,0.736824851,0.756990329,0.671720463,0.965233758,0.682684837,1.157838839,1.185705106,1.196587521,1.164406991,1.050032357,0.911281569,0.886517246,1.013416902,0.731095646,1.23869427,0.968318627,0.672036918,0.481542298,0.676509409,0.854130679,0.861541194,1.097189867,0.957525002,1.03021976,0.920598783,0.570898761,0.78307056,0.793219891,0.501584837,0.965823412,1.090399741,0.99592194,1.163314196,1.069702663,0.688791967,0.841467919,0.667868361,0.835664724,0.692510884,0.878669613,0.881826197,1.12273053,0.851998591,0.551518729,0.841965369,0.727385836,0.890068829,0.869657471,0.938683399,0.863339752,1.154731204,0.762037675,0.80878994,1.152909879,0.669314038,0.934221153,0.686522141,0.88675971,0.83686566,1.242803633,1.12682851,0.8388122,0.759287475,1.203781753,0.910731757,1.144839134,1.146068528,0.985747566,0.933811355,1.217339238,1
pep28,1.338885565,0.532700532,0.80195413,1.021176763,1.110046816,0.954866066,0.607744638,0.776545293,0.764311495,0.881315771,1.091922064,0.982428988,1.05485073,0.843940056,0.840905605,0.667183335,0.740937331,0.77640715,0.7850071,1.176807061,1.168670707,0.922763176,0.999034174,1.085373178,1.341685876,1.211113205,1.048676467,0.814134075,0.835478248,1.027917644,0.962133762,0.885595844,1.161761245,0.623343023,0.764821919,0.89440652,1.07562126,1.01552229,1.577860221,0.823389617,1.035215777,0.805723778,0.964625008,0.877496953,1.116052499,1.120302134,1.426545117,1.157876868,0.806348931,1.393571227,1.039793208,0.715996774,1.01274071,1.452754712,1.287285865,1.173582957,0.776573389,1.05461659,1.183871055,0.929763952,0.947773976,1.129115151,1.0485313,1.172541036,1.190054683,1.302231,0.931342053,1.26261925,0.88962773,1.106518331,1.135242586,0.890421463,1.279301702,1.439926199,0.984201426,1
pep24,1.197719535,0.664397744,0.562419144,0.940476324,0.816575851,0.935168991,0.91357522,0.984743287,0.875316679,0.78870968,1.182661073,1.097376098,0.990808353,1.034586905,1.030585565,0.828594834,0.602174981,0.957102619,0.892364056,1.080073294,1.081783268,0.843200153,0.922771676,1.135551277,0.861972466,0.848691308,1.027898767,1.017741519,1.03750348,0.84196149,0.729200432,0.662500741,0.908141776,0.804934131,0.994144941,0.954127264,0.993793327,1.208652684,1.082520695,1.065957455,0.828808581,0.881047231,0.752413335,0.7451577,1.152725833,0.990627737,0.875441721,0.785739668,0.642961077,0.967768585,0.833667046,1.356405163,0.871526948,1.019533786,0.985921032,1.053409449,1.038233425,1.087971238,1.252214283,0.88323493,0.967940651,0.690007818,0.893912651,1.032594785,0.881917181,1.027180578,0.844934708,0.872772024,1.014710589,1.032180116,1.277938711,1.10259152,1.010574589,0.890501252,0.91423356,1
pep25,1.197812922,0.901475654,0.643056874,0.92410398,0.928474348,0.933396165,0.85317768,1.009982888,1.253715314,0.995003543,1.022699624,1.033130356,0.988011844,1.01606219,0.924633148,0.943860318,0.726286602,0.866648619,0.868415482,1.034143016,1.056866035,0.971895067,0.861317951,0.899022544,1.029667928,0.824220508,1.3523856,0.847287765,1.0779737,1.18044508,0.776901773,0.990261086,0.857671707,0.844933804,0.926213966,1.016823078,1.017246412,1.036870179,1.077652857,0.917596888,0.920744043,0.821990205,0.798501843,0.903924308,0.983688266,1.034856,0.777200335,0.954250944,0.976909349,0.975789741,0.905079565,1.484109372,0.886994283,1.074729623,1.013912098,1.079448685,0.865033265,1.126503393,1.096644965,1.010767171,1.041366434,0.85758147,1.041863294,0.882166045,0.931490047,1.010000713,1.256322162,0.891650959,0.932548383,1.001755723,0.905354732,1.091616201,0.952343712,0.984410162,1.050921532,1
pep26,0.949373333,0.950548928,0.769869633,0.959006281,0.907304687,0.922662371,0.796392678,1.103613474,1.126972143,0.886673042,1.044092101,0.955218872,0.795162274,0.882702192,0.856250734,0.836584397,0.60553682,0.998850131,0.961327271,1.066258396,1.009382393,0.970454634,1.083403522,0.977233044,1.060311069,1.08656678,0.986357052,0.873153135,1.272920477,0.825143873,0.834034105,0.87638015,0.995200304,0.887018674,0.861507917,0.86525282,0.937090541,0.834653781,1.238916573,0.863786402,0.973575387,1.045724065,1.117612121,1.073115104,1.057478901,1.092744529,1.07232429,0.916940991,1.050787738,0.994450876,1.049453309,1.386721699,1.175304665,1.029214275,0.972315901,1.068665515,1.008682181,0.806016678,0.933138706,0.931817699,0.946915879,1.03514818,1.139108404,1.077594895,0.973913189,1.10586847,1.299340615,0.903554191,0.87544728,0.949173112,0.955612602,0.947603787,0.791318938,1.010376783,1.133862407,1
pep27,1.018154523,0.577935343,0.566071494,0.818004625,0.862827673,0.84646918,0.873628985,0.856374762,0.778245192,0.777331182,1.108582096,0.955309484,1.001249909,1.070534147,0.80838467,0.734795445,0.760794457,0.815874982,0.641372203,1.272276707,0.954418324,0.974453422,0.804982268,1.17467644,1.114530016,1.212564438,0.894984827,0.917467187,0.794315772,0.893972561,0.449071366,0.858056541,1.020277311,0.701785975,0.728146022,0.896042794,0.986353832,0.941345697,0.988355513,1.109176203,1.092333285,0.891369918,0.776488008,0.759775336,0.959260292,1.05282292,1.194935471,0.870372825,0.957313451,0.853369955,0.948673772,1.480086008,1.160166533,0.98761745,0.980801221,0.991328331,0.786992267,0.971316083,0.984251609,0.78720706,0.998501024,0.755104746,1.001540107,0.918509158,0.859486966,1.092527512,0.586527036,0.876501261,1.022493785,0.906805261,0.793765081,1.101884689,1.03401945,0.808377815,0.96504369,1
pep29,0.950345162,0.714356117,0.945566,0.838214662,0.929410011,0.937703208,0.637621226,0.848316114,0.899737286,0.868244194,0.993171295,1.055477404,0.631408316,1.043627319,0.872102924,0.522785329,0.71403378,0.913587539,1.066926897,1.180024408,1.295963332,0.98794496,0.878873869,1.074892166,0.9416905,1.071407943,0.93169432,1.040077883,1.055812784,0.821885393,1.269151582,0.849128478,0.881993833,0.812025228,0.751033622,0.869512116,0.851876729,0.949571925,0.927354878,1.130984433,0.963415657,1.076224369,1.004154983,0.917941886,0.807034591,1.197389627,1.228691739,0.942426473,0.994559395,1.050791403,0.983165799,0.57889716,0.998276521,0.865944979,1.006828705,0.948323567,1.091269878,0.840072293,0.934768635,0.787808945,1.048900234,0.918963863,0.982737258,0.880261969,0.854222524,1.113395627,1.408250342,1.107573062,1.01155197,0.979802685,1.02221891,0.804733513,0.648589076,1.149020412,0.899961804,1
